NFORM,CLANGUE,XLIB,DCREATION,DMAJ,XUSER,UPDATED_BY,MODULE_MF,SIGN_MF
FDEMP03,1,REMBOURSEMENT DES EMPRUMTS,09/27/1999 18:01:24,09/27/1999 18:46:42,AMS,MANINTF,STDM,MF29d5b5azyq79tr136johhjtp3hw0
FDEMP03,2,LOANS REPAYMENT,09/27/1999 18:01:24,09/27/1999 18:46:42,AMS,MANINTF,STDM,MF29d5b5azyq79tr136johhjtp3hw0
FDEMP03,3,LOANS REPAYMENT,09/27/1999 18:01:24,09/27/1999 18:46:42,AMS,MANINTF,STDM,MF29d5b5azyq79tr136johhjtp3hw0
FDEMP03,4,LOANS REPAYMENT,09/27/1999 18:01:24,09/27/1999 18:46:42,AMS,MANINTF,STDM,MF29d5b5azyq79tr136johhjtp3hw0
FDEQU01,1,PLACES CODES,09/27/1999 18:01:24,09/27/1999 18:46:43,AMS,MANINTF,STDM,MFuaaczdos11r3sgo5mq74h4syzw6n
FDEQU01,2,PLACES CODES,09/27/1999 18:01:24,09/27/1999 18:46:43,AMS,MANINTF,STDM,MFuaaczdos11r3sgo5mq74h4syzw6n
FDEQU01,3,PLACES CODES,09/27/1999 18:01:24,09/27/1999 18:46:43,AMS,MANINTF,STDM,MFuaaczdos11r3sgo5mq74h4syzw6n
FDEQU01,5,PLACES CODES,09/27/1999 18:01:24,09/27/1999 18:46:43,AMS,MANINTF,STDM,MFuaaczdos11r3sgo5mq74h4syzw6n
FDEQU02,1,COUNTRIES CODES,09/27/1999 18:01:24,09/27/1999 18:46:43,AMS,MANINTF,STDM,MF2im9q1dgai4s0x5kdo7n9q486ujd
FDEQU02,2,COUNTRIES CODES,09/27/1999 18:01:24,09/27/1999 18:46:43,AMS,MANINTF,STDM,MF2im9q1dgai4s0x5kdo7n9q486ujd
FDEQU02,4,COUNTRIES CODES,09/27/1999 18:01:24,09/27/1999 18:46:43,AMS,MANINTF,STDM,MF2im9q1dgai4s0x5kdo7n9q486ujd
FDEQU02,5,COUNTRIES CODES,09/27/1999 18:01:25,09/27/1999 18:46:43,AMS,MANINTF,STDM,MF2im9q1dgai4s0x5kdo7n9q486ujd
FDEST00,1,ESTIMATION PORTEFEUILLE,09/27/1999 18:01:25,09/27/1999 18:46:43,AMS,MANINTF,STDM,MFmx7stvrgyr35gwneni1coy174w3e
FDEST00,3,VALUATION PORTFOLIO,09/27/1999 18:01:25,09/27/1999 18:46:43,AMS,MANINTF,STDM,MFmx7stvrgyr35gwneni1coy174w3e
FDEST00,4,VALUATION PORTFOLIO,09/27/1999 18:01:25,09/27/1999 18:46:43,AMS,MANINTF,STDM,MFmx7stvrgyr35gwneni1coy174w3e
FDEST00,5,VALUATION PORTFOLIO,09/27/1999 18:01:25,09/27/1999 18:46:43,AMS,MANINTF,STDM,MFmx7stvrgyr35gwneni1coy174w3e
FDEST01,2,VALUATION,09/27/1999 18:01:25,09/27/1999 18:46:43,AMS,MANINTF,STDM,MFj647xmf8zarha51maih6xt7jlx5t
FDEST01,3,VALUATION,09/27/1999 18:01:25,09/27/1999 18:46:43,AMS,MANINTF,STDM,MFj647xmf8zarha51maih6xt7jlx5t
FDEST01,5,VALUATION,09/27/1999 18:01:25,09/27/1999 18:46:43,AMS,MANINTF,STDM,MFj647xmf8zarha51maih6xt7jlx5t
FDEST02,1,ESTIMATION,09/27/1999 18:01:25,09/27/1999 18:46:43,AMS,MANINTF,STDM,MFursri4nu5d2v8ohg4slyzjf4dx1e
FDEST02,2,VALUATION DETAIL,09/27/1999 18:01:25,09/27/1999 18:46:43,AMS,MANINTF,STDM,MFursri4nu5d2v8ohg4slyzjf4dx1e
FDEST02,3,VALUATION DETAIL,09/27/1999 18:01:25,09/27/1999 18:46:43,AMS,MANINTF,STDM,MFursri4nu5d2v8ohg4slyzjf4dx1e
FDEST02,4,VALUATION DETAIL,09/27/1999 18:01:25,09/27/1999 18:46:43,AMS,MANINTF,STDM,MFursri4nu5d2v8ohg4slyzjf4dx1e
FDEST02,5,VALUATION DETAIL,09/27/1999 18:01:25,09/27/1999 18:46:43,AMS,MANINTF,STDM,MFursri4nu5d2v8ohg4slyzjf4dx1e
FDEST03,1,ESTIMATION,09/27/1999 18:01:25,09/27/1999 18:46:43,AMS,MANINTF,STDM,MFdbyoft58kehrtib0jdx8tjcfb7ja
FDEST03,2,VALUATION LIST,09/27/1999 18:01:25,09/27/1999 18:46:43,AMS,MANINTF,STDM,MFdbyoft58kehrtib0jdx8tjcfb7ja
FDEST03,3,VALUATION LIST,09/27/1999 18:01:25,09/27/1999 18:46:43,AMS,MANINTF,STDM,MFdbyoft58kehrtib0jdx8tjcfb7ja
FDEST03,4,VALUATION LIST,09/27/1999 18:01:25,09/27/1999 18:46:43,AMS,MANINTF,STDM,MFdbyoft58kehrtib0jdx8tjcfb7ja
FDEST03,5,VALUATION LIST,09/27/1999 18:01:26,09/27/1999 18:46:43,AMS,MANINTF,STDM,MFdbyoft58kehrtib0jdx8tjcfb7ja
FDEST11,1,ESTIMATION,09/27/1999 18:01:26,09/27/1999 18:46:43,AMS,MANINTF,STDM,MFakhc09vrkgy0mbtdg7408dowfjqy
FDEST11,2,INTERESTS/NOT REALISED,09/27/1999 18:01:26,09/27/1999 18:46:43,AMS,MANINTF,STDM,MFakhc09vrkgy0mbtdg7408dowfjqy
FDEST11,4,INTERESTS/NOT REALISED,09/27/1999 18:01:26,09/27/1999 18:46:43,AMS,MANINTF,STDM,MFakhc09vrkgy0mbtdg7408dowfjqy
FDEST11,5,INTERESTS/NOT REALISED,09/27/1999 18:01:26,09/27/1999 18:46:43,AMS,MANINTF,STDM,MFakhc09vrkgy0mbtdg7408dowfjqy
FDEST12,1,ESTIMATION,09/27/1999 18:01:26,09/27/1999 18:46:43,AMS,MANINTF,STDM,MFs0yqn2r87v63lg3o2v1xg9xk1325
FDEST12,3,COUNTRY,09/27/1999 18:01:26,09/27/1999 18:46:43,AMS,MANINTF,STDM,MFs0yqn2r87v63lg3o2v1xg9xk1325
FDEST12,4,COUNTRY,09/27/1999 18:01:26,09/27/1999 18:46:43,AMS,MANINTF,STDM,MFs0yqn2r87v63lg3o2v1xg9xk1325
FDEST12,5,COUNTRY,09/27/1999 18:01:26,09/27/1999 18:46:43,AMS,MANINTF,STDM,MFs0yqn2r87v63lg3o2v1xg9xk1325
FDEST13,2,ECONOMIC SECTORS,09/27/1999 18:01:26,09/27/1999 18:46:44,AMS,MANINTF,STDM,MFs1gu1w2hucbi621vpop6zxegvh00
FDEST13,3,ECONOMIC SECTORS,09/27/1999 18:01:26,09/27/1999 18:46:44,AMS,MANINTF,STDM,MFs1gu1w2hucbi621vpop6zxegvh00
FDEST13,4,ECONOMIC SECTORS,09/27/1999 18:01:26,09/27/1999 18:46:44,AMS,MANINTF,STDM,MFs1gu1w2hucbi621vpop6zxegvh00
FDEST14,1,ESTIMATION,09/27/1999 18:01:26,09/27/1999 18:46:44,AMS,MANINTF,STDM,MF4y4b4454o2kkhsn5ntsdvnhiesv5
FDEST14,2,REPAYMENT,09/27/1999 18:01:26,09/27/1999 18:46:44,AMS,MANINTF,STDM,MF4y4b4454o2kkhsn5ntsdvnhiesv5
FDEST14,4,REPAYMENT,09/27/1999 18:01:27,09/27/1999 18:46:44,AMS,MANINTF,STDM,MF4y4b4454o2kkhsn5ntsdvnhiesv5
FDEST14,5,REPAYMENT,09/27/1999 18:01:27,09/27/1999 18:46:44,AMS,MANINTF,STDM,MF4y4b4454o2kkhsn5ntsdvnhiesv5
FDEST15,1,MUST BE DEFINED,09/27/1999 18:01:27,09/27/1999 18:46:44,AMS,MANINTF,STDM,MF3pk1sp42fz1qhiukwjpbe404j87d
FDEST15,3,MUST BE DEFINED,09/27/1999 18:01:27,09/27/1999 18:46:44,AMS,MANINTF,STDM,MF3pk1sp42fz1qhiukwjpbe404j87d
FDEST15,4,MUST BE DEFINED,09/27/1999 18:01:27,09/27/1999 18:46:44,AMS,MANINTF,STDM,MF3pk1sp42fz1qhiukwjpbe404j87d
FDEST15,5,MUST BE DEFINED,09/27/1999 18:01:27,09/27/1999 18:46:44,AMS,MANINTF,STDM,MF3pk1sp42fz1qhiukwjpbe404j87d
FDEST16,2,PERFORMANCE,09/27/1999 18:01:27,09/27/1999 18:46:44,AMS,MANINTF,STDM,MFq895dl4o6f799rdqadrt861x2v1e
FDEST16,3,PERFORMANCE,09/27/1999 18:01:27,09/27/1999 18:46:44,AMS,MANINTF,STDM,MFq895dl4o6f799rdqadrt861x2v1e
FDEST16,4,PERFORMANCE,09/27/1999 18:01:27,09/27/1999 18:46:44,AMS,MANINTF,STDM,MFq895dl4o6f799rdqadrt861x2v1e
FDEST16,5,PERFORMANCE,09/27/1999 18:01:27,09/27/1999 18:46:44,AMS,MANINTF,STDM,MFq895dl4o6f799rdqadrt861x2v1e
FDEST22,1,MUST BE DEFINED,09/27/1999 18:01:27,09/27/1999 18:46:44,AMS,MANINTF,STDM,MF0171glrdli3szgr1wc1aaj75anb0
FDEST22,2,MUST BE DEFINED,09/27/1999 18:01:27,09/27/1999 18:46:44,AMS,MANINTF,STDM,MF0171glrdli3szgr1wc1aaj75anb0
FDEST22,3,MUST BE DEFINED,09/27/1999 18:01:27,09/27/1999 18:46:44,AMS,MANINTF,STDM,MF0171glrdli3szgr1wc1aaj75anb0
FDEST22,4,MUST BE DEFINED,09/27/1999 18:01:27,09/27/1999 18:46:44,AMS,MANINTF,STDM,MF0171glrdli3szgr1wc1aaj75anb0
FDEST22,5,MUST BE DEFINED,09/27/1999 18:01:27,09/27/1999 18:46:44,AMS,MANINTF,STDM,MF0171glrdli3szgr1wc1aaj75anb0
FDEST23,1,MUST BE DEFINED,09/27/1999 18:01:27,09/27/1999 18:46:44,AMS,MANINTF,STDM,MFw14ohjf7jkr11886rf9dbpkq8pbw
BDBOU05,1,ECHEANCE PRET/EMPRUNT TITRE,09/27/1999 18:00:31,09/27/1999 18:46:18,AMS,MANINTF,STDM,MF134xhnnwazqdzd7ueiz722wj5nrs
BDBOU05,2,ECHEANCE PRET/EMPRUNT TITRE,09/27/1999 18:00:31,09/27/1999 18:46:18,AMS,MANINTF,STDM,MF134xhnnwazqdzd7ueiz722wj5nrs
BDBOU05,3,ECHEANCE PRET/EMPRUNT TITRE,09/27/1999 18:00:32,09/27/1999 18:46:18,AMS,MANINTF,STDM,MF134xhnnwazqdzd7ueiz722wj5nrs
BDBOU05,4,ECHEANCE PRET/EMPRUNT TITRE,09/27/1999 18:00:32,09/27/1999 18:46:18,AMS,MANINTF,STDM,MF134xhnnwazqdzd7ueiz722wj5nrs
BDBOU05,5,ECHEANCE PRET/EMPRUNT TITRE,09/27/1999 18:00:32,09/27/1999 18:46:18,AMS,MANINTF,STDM,MF134xhnnwazqdzd7ueiz722wj5nrs
CLCOR01,1,CORRESPONDENTS,09/27/1999 18:00:32,09/27/1999 18:46:18,AMS,MANINTF,STDM,MF12jadim6ua7hgl6uzl319l0u58fv
CLCOR01,2,CORRESPONDENTS,09/27/1999 18:00:32,09/27/1999 18:46:18,AMS,MANINTF,STDM,MF12jadim6ua7hgl6uzl319l0u58fv
CLCOR01,3,CORRESPONDENTS,09/27/1999 18:00:32,09/27/1999 18:46:18,AMS,MANINTF,STDM,MF12jadim6ua7hgl6uzl319l0u58fv
CLCOR01,4,CORRESPONDENTS,09/27/1999 18:00:32,09/27/1999 18:46:18,AMS,MANINTF,STDM,MF12jadim6ua7hgl6uzl319l0u58fv
CLCOR01,5,CORRESPONDENTS,09/27/1999 18:00:32,09/27/1999 18:46:18,AMS,MANINTF,STDM,MF12jadim6ua7hgl6uzl319l0u58fv
CLDIV01,1,DIVIDENDS OF PART,09/27/1999 18:00:32,09/27/1999 18:46:18,AMS,MANINTF,STDM,MFdf0czo7411jjt2zoam3s3oln4r15
CLDIV01,2,DIVIDENDS OF PART,09/27/1999 18:00:32,09/27/1999 18:46:18,AMS,MANINTF,STDM,MFdf0czo7411jjt2zoam3s3oln4r15
CLDIV01,3,DIVIDENDS OF PART,09/27/1999 18:00:32,09/27/1999 18:46:18,AMS,MANINTF,STDM,MFdf0czo7411jjt2zoam3s3oln4r15
CLDIV01,5,DIVIDENDS OF PART,09/27/1999 18:00:32,09/27/1999 18:46:18,AMS,MANINTF,STDM,MFdf0czo7411jjt2zoam3s3oln4r15
CLERR01,1,ERROR MSG 90/1,09/27/1999 18:00:32,09/27/1999 18:46:18,AMS,MANINTF,STDM,MFq6jfcxm1te7g6ppt40tnexmgvran
CLERR01,3,ERROR MSG 90/1,09/27/1999 18:00:32,09/27/1999 18:46:18,AMS,MANINTF,STDM,MFq6jfcxm1te7g6ppt40tnexmgvran
CLERR01,4,ERROR MSG 90/1,09/27/1999 18:00:32,09/27/1999 18:46:18,AMS,MANINTF,STDM,MFq6jfcxm1te7g6ppt40tnexmgvran
CLERR01,5,ERROR MSG 90/1,09/27/1999 18:00:32,09/27/1999 18:46:18,AMS,MANINTF,STDM,MFq6jfcxm1te7g6ppt40tnexmgvran
CLEVT01,2,CREATION OF EVENT,09/27/1999 18:00:33,09/27/1999 18:46:18,AMS,MANINTF,STDM,MF9g4r9tfhb7rtv2ayui0ihm5xy5g2
CLEVT01,3,CREATION OF EVENT,09/27/1999 18:00:33,09/27/1999 18:46:18,AMS,MANINTF,STDM,MF9g4r9tfhb7rtv2ayui0ihm5xy5g2
CLEVT01,4,CREATION OF EVENT,09/27/1999 18:00:33,09/27/1999 18:46:18,AMS,MANINTF,STDM,MF9g4r9tfhb7rtv2ayui0ihm5xy5g2
CLEVT03,1,GENERATION FILES FOR CCLUX,09/27/1999 18:00:33,09/27/1999 18:46:18,AMS,MANINTF,STDM,MFi1yhnr5mswhzh0u8c68zmr1dgbpt
CLEVT03,2,GENERATION FILES FOR CCLUX,09/27/1999 18:00:33,09/27/1999 18:46:18,AMS,MANINTF,STDM,MFi1yhnr5mswhzh0u8c68zmr1dgbpt
CLEVT03,3,GENERATION FILES FOR CCLUX,09/27/1999 18:00:33,09/27/1999 18:46:18,AMS,MANINTF,STDM,MFi1yhnr5mswhzh0u8c68zmr1dgbpt
CLEVT03,5,GENERATION FILES FOR CCLUX,09/27/1999 18:00:33,09/27/1999 18:46:18,AMS,MANINTF,STDM,MFi1yhnr5mswhzh0u8c68zmr1dgbpt
CLEVT05,1,GROUP OF ACCOUNTS,09/27/1999 18:00:33,09/27/1999 18:46:19,AMS,MANINTF,STDM,MFa5joci8znp5ytm4mr5w41sabhmvu
CLEVT05,2,GROUP OF ACCOUNTS,09/27/1999 18:00:33,09/27/1999 18:46:19,AMS,MANINTF,STDM,MFa5joci8znp5ytm4mr5w41sabhmvu
CLEVT05,4,GROUP OF ACCOUNTS,09/27/1999 18:00:33,09/27/1999 18:46:19,AMS,MANINTF,STDM,MFa5joci8znp5ytm4mr5w41sabhmvu
CLEVT05,5,GROUP OF ACCOUNTS,09/27/1999 18:00:33,09/27/1999 18:46:19,AMS,MANINTF,STDM,MFa5joci8znp5ytm4mr5w41sabhmvu
CLEVT06,1,ESTIMATION AND ACCOUNTS,09/27/1999 18:00:33,09/27/1999 18:46:19,AMS,MANINTF,STDM,MFey4jmubv9wqzjmrkwisb6zt6pmgm
CLEVT06,2,ESTIMATION AND ACCOUNTS,09/27/1999 18:00:33,09/27/1999 18:46:19,AMS,MANINTF,STDM,MFey4jmubv9wqzjmrkwisb6zt6pmgm
CLEVT06,3,ESTIMATION AND ACCOUNTS,09/27/1999 18:00:33,09/27/1999 18:46:19,AMS,MANINTF,STDM,MFey4jmubv9wqzjmrkwisb6zt6pmgm
CLEVT06,4,ESTIMATION AND ACCOUNTS,09/27/1999 18:00:33,09/27/1999 18:46:19,AMS,MANINTF,STDM,MFey4jmubv9wqzjmrkwisb6zt6pmgm
CLEVT06,5,ESTIMATION AND ACCOUNTS,09/27/1999 18:00:33,09/27/1999 18:46:19,AMS,MANINTF,STDM,MFey4jmubv9wqzjmrkwisb6zt6pmgm
CLEVT07,1,LUXEMBURG'S COUNTRIES,09/27/1999 18:00:33,09/27/1999 18:46:19,AMS,MANINTF,STDM,MFj30cu0m5navbptto7pgz4z03q5ji
CLEVT07,2,LUXEMBURG'S COUNTRIES,09/27/1999 18:00:34,09/27/1999 18:46:19,AMS,MANINTF,STDM,MFj30cu0m5navbptto7pgz4z03q5ji
CLEVT07,3,LUXEMBURG'S COUNTRIES,09/27/1999 18:00:34,09/27/1999 18:46:19,AMS,MANINTF,STDM,MFj30cu0m5navbptto7pgz4z03q5ji
CLEVT07,4,LUXEMBURG'S COUNTRIES,09/27/1999 18:00:34,09/27/1999 18:46:19,AMS,MANINTF,STDM,MFj30cu0m5navbptto7pgz4z03q5ji
CLEVT07,5,LUXEMBURG'S COUNTRIES,09/27/1999 18:00:34,09/27/1999 18:46:19,AMS,MANINTF,STDM,MFj30cu0m5navbptto7pgz4z03q5ji
CLFOT01,1,END OF MSG 99/1,09/27/1999 18:00:34,09/27/1999 18:46:19,AMS,MANINTF,STDM,MFef4000fq2arki53p3aobq9ishf58
CLFOT01,2,END OF MSG 99/1,09/27/1999 18:00:34,09/27/1999 18:46:19,AMS,MANINTF,STDM,MFef4000fq2arki53p3aobq9ishf58
CLFOT01,3,END OF MSG 99/1,09/27/1999 18:00:34,09/27/1999 18:46:19,AMS,MANINTF,STDM,MFef4000fq2arki53p3aobq9ishf58
CLFOT01,4,END OF MSG 99/1,09/27/1999 18:00:34,09/27/1999 18:46:19,AMS,MANINTF,STDM,MFef4000fq2arki53p3aobq9ishf58
CLHDR01,1,BEGIN OF MSG 01/1,09/27/1999 18:00:34,09/27/1999 18:46:19,AMS,MANINTF,STDM,MF1mjn8pmsph7c3sppc7zfmw03y9uk
CLHDR01,2,BEGIN OF MSG 01/1,09/27/1999 18:00:34,09/27/1999 18:46:19,AMS,MANINTF,STDM,MF1mjn8pmsph7c3sppc7zfmw03y9uk
CLHDR01,3,BEGIN OF MSG 01/1,09/27/1999 18:00:34,09/27/1999 18:46:19,AMS,MANINTF,STDM,MF1mjn8pmsph7c3sppc7zfmw03y9uk
CLHDR01,5,BEGIN OF MSG 01/1,09/27/1999 18:00:34,09/27/1999 18:46:19,AMS,MANINTF,STDM,MF1mjn8pmsph7c3sppc7zfmw03y9uk
CLIML01,1,REPORT 01.1 MSG 14/1,09/27/1999 18:00:34,09/27/1999 18:46:19,AMS,MANINTF,STDM,MFnzhpizc3zvxmx0nzta2ny80g9i91
CLIML01,2,REPORT 01.1 MSG 14/1,09/27/1999 18:00:34,09/27/1999 18:46:19,AMS,MANINTF,STDM,MFnzhpizc3zvxmx0nzta2ny80g9i91
CLIML01,4,REPORT 01.1 MSG 14/1,09/27/1999 18:00:34,09/27/1999 18:46:19,AMS,MANINTF,STDM,MFnzhpizc3zvxmx0nzta2ny80g9i91
CLIML01,5,REPORT 01.1 MSG 14/1,09/27/1999 18:00:34,09/27/1999 18:46:19,AMS,MANINTF,STDM,MFnzhpizc3zvxmx0nzta2ny80g9i91
CLIML02,1,REPORT 01.1 MSG 14/2,09/27/1999 18:00:35,09/27/1999 18:46:19,AMS,MANINTF,STDM,MFpmpljpglcipruwvkxk7bflv7w8p3
CLIML02,3,REPORT 01.1 MSG 14/2,09/27/1999 18:00:35,09/27/1999 18:46:19,AMS,MANINTF,STDM,MFpmpljpglcipruwvkxk7bflv7w8p3
CLIML02,4,REPORT 01.1 MSG 14/2,09/27/1999 18:00:35,09/27/1999 18:46:19,AMS,MANINTF,STDM,MFpmpljpglcipruwvkxk7bflv7w8p3
CLIML02,5,REPORT 01.1 MSG 14/2,09/27/1999 18:00:35,09/27/1999 18:46:19,AMS,MANINTF,STDM,MFpmpljpglcipruwvkxk7bflv7w8p3
CLIML03,2,REPORT 04.1 MSG 17/1,09/27/1999 18:00:35,09/27/1999 18:46:19,AMS,MANINTF,STDM,MFfxbv5rytya7mnsmzvzrerknjj630
CLIML03,3,REPORT 04.1 MSG 17/1,09/27/1999 18:00:35,09/27/1999 18:46:19,AMS,MANINTF,STDM,MFfxbv5rytya7mnsmzvzrerknjj630
CLIML03,4,REPORT 04.1 MSG 17/1,09/27/1999 18:00:35,09/27/1999 18:46:19,AMS,MANINTF,STDM,MFfxbv5rytya7mnsmzvzrerknjj630
CLIML03,5,REPORT 04.1 MSG 17/1,09/27/1999 18:00:35,09/27/1999 18:46:19,AMS,MANINTF,STDM,MFfxbv5rytya7mnsmzvzrerknjj630
CLIML04,1,REPORT 04.1 MSG 17/2,09/27/1999 18:00:35,09/27/1999 18:46:20,AMS,MANINTF,STDM,MFp06ibri94w35aeiip5zse642vel5
CLIML04,2,REPORT 04.1 MSG 17/2,09/27/1999 18:00:35,09/27/1999 18:46:20,AMS,MANINTF,STDM,MFp06ibri94w35aeiip5zse642vel5
CLIML04,3,REPORT 04.1 MSG 17/2,09/27/1999 18:00:35,09/27/1999 18:46:20,AMS,MANINTF,STDM,MFp06ibri94w35aeiip5zse642vel5
CLIML04,4,REPORT 04.1 MSG 17/2,09/27/1999 18:00:35,09/27/1999 18:46:20,AMS,MANINTF,STDM,MFp06ibri94w35aeiip5zse642vel5
CLIML04,5,REPORT 04.1 MSG 17/2,09/27/1999 18:00:35,09/27/1999 18:46:20,AMS,MANINTF,STDM,MFp06ibri94w35aeiip5zse642vel5
CLIML05,1,REPORT 04.1 MSG 17/3,09/27/1999 18:00:35,09/27/1999 18:46:20,AMS,MANINTF,STDM,MFhwheadgnl27rgds8rxgpl5129ka6
CLIML05,2,REPORT 04.1 MSG 17/3,09/27/1999 18:00:35,09/27/1999 18:46:20,AMS,MANINTF,STDM,MFhwheadgnl27rgds8rxgpl5129ka6
CLIML05,3,REPORT 04.1 MSG 17/3,09/27/1999 18:00:35,09/27/1999 18:46:20,AMS,MANINTF,STDM,MFhwheadgnl27rgds8rxgpl5129ka6
CLIML05,4,REPORT 04.1 MSG 17/3,09/27/1999 18:00:35,09/27/1999 18:46:20,AMS,MANINTF,STDM,MFhwheadgnl27rgds8rxgpl5129ka6
CLIML05,5,REPORT 04.1 MSG 17/3,09/27/1999 18:00:36,09/27/1999 18:46:20,AMS,MANINTF,STDM,MFhwheadgnl27rgds8rxgpl5129ka6
CLIML06,1,REPORT 04.2 MSG 18/1,09/27/1999 18:00:36,09/27/1999 18:46:20,AMS,MANINTF,STDM,MFkk9a8wgg1jpgpno9mecbs68d9gf0
CLIML06,2,REPORT 04.2 MSG 18/1,09/27/1999 18:00:36,09/27/1999 18:46:20,AMS,MANINTF,STDM,MFkk9a8wgg1jpgpno9mecbs68d9gf0
CLIML06,4,REPORT 04.2 MSG 18/1,09/27/1999 18:00:36,09/27/1999 18:46:20,AMS,MANINTF,STDM,MFkk9a8wgg1jpgpno9mecbs68d9gf0
CLIML06,5,REPORT 04.2 MSG 18/1,09/27/1999 18:00:36,09/27/1999 18:46:20,AMS,MANINTF,STDM,MFkk9a8wgg1jpgpno9mecbs68d9gf0
CLIML07,1,ANNUAL AND MONTHLY REPORTS,09/27/1999 18:00:36,09/27/1999 18:46:20,AMS,MANINTF,STDM,MF7rr8xq8rq7trmbj4ffy18yguwux0
CLIML07,3,ANNUAL AND MONTHLY REPORTS,09/27/1999 18:00:36,09/27/1999 18:46:20,AMS,MANINTF,STDM,MF7rr8xq8rq7trmbj4ffy18yguwux0
CLIML07,4,ANNUAL AND MONTHLY REPORTS,09/27/1999 18:00:36,09/27/1999 18:46:20,AMS,MANINTF,STDM,MF7rr8xq8rq7trmbj4ffy18yguwux0
CLIML07,5,ANNUAL AND MONTHLY REPORTS,09/27/1999 18:00:36,09/27/1999 18:46:20,AMS,MANINTF,STDM,MF7rr8xq8rq7trmbj4ffy18yguwux0
CLINF01,2,DESTINARIES MSG 15/1,09/27/1999 18:00:36,09/27/1999 18:46:20,AMS,MANINTF,STDM,MFodml2va3jvv6l8xjmd203qvepf1t
CLINF01,3,DESTINARIES MSG 15/1,09/27/1999 18:00:36,09/27/1999 18:46:20,AMS,MANINTF,STDM,MFodml2va3jvv6l8xjmd203qvepf1t
CLINF01,4,DESTINARIES MSG 15/1,09/27/1999 18:00:36,09/27/1999 18:46:20,AMS,MANINTF,STDM,MFodml2va3jvv6l8xjmd203qvepf1t
CLMSG01,1,FREE MSG 16/1,09/27/1999 18:00:36,09/27/1999 18:46:20,AMS,MANINTF,STDM,MFsve6s46illfovc9hgjabygmx3g1j
CLMSG01,2,FREE MSG 16/1,09/27/1999 18:00:36,09/27/1999 18:46:20,AMS,MANINTF,STDM,MFsve6s46illfovc9hgjabygmx3g1j
CLMSG01,3,FREE MSG 16/1,09/27/1999 18:00:36,09/27/1999 18:46:20,AMS,MANINTF,STDM,MFsve6s46illfovc9hgjabygmx3g1j
CLMSG01,5,FREE MSG 16/1,09/27/1999 18:00:37,09/27/1999 18:46:20,AMS,MANINTF,STDM,MFsve6s46illfovc9hgjabygmx3g1j
FDCVO03,4,FUND OPTION MARKET VALUE,04/26/2005 10:47:50,04/26/2005 15:37:12,AMS,MANINTF,STDM,MFsc46dc7if1yl66rkaxid1n6taz97
FDCVO04,1,FUND FUTURE MARKET VALUE,04/26/2005 10:47:50,04/26/2005 15:37:13,AMS,MANINTF,STDM,MFo5q0xux8ehrx1wmmlggojds68ojw
FDCVO04,3,FUND FUTURE MARKET VALUE,04/26/2005 10:47:50,04/26/2005 15:37:13,AMS,MANINTF,STDM,MFo5q0xux8ehrx1wmmlggojds68ojw
FDCVO04,4,FUND FUTURE MARKET VALUE,04/26/2005 10:47:50,04/26/2005 15:37:13,AMS,MANINTF,STDM,MFo5q0xux8ehrx1wmmlggojds68ojw
FDFUT10,1,FUTURE PRICE UPDATE,04/26/2005 10:47:50,04/26/2005 15:37:13,AMS,MANINTF,STDM,MFng19e1vg7uvyxzu363yco5tmrvga
FDFUT10,3,FUTURE PRICE UPDATE,04/26/2005 10:47:50,04/26/2005 15:37:13,AMS,MANINTF,STDM,MFng19e1vg7uvyxzu363yco5tmrvga
FDFUT10,5,FUTURE PRICE UPDATE,04/26/2005 10:47:50,04/26/2005 15:37:13,AMS,MANINTF,STDM,MFng19e1vg7uvyxzu363yco5tmrvga
FDFUT09,2,STATEMENT OF FUTURE POS.,04/26/2005 10:47:50,04/26/2005 15:37:13,AMS,MANINTF,STDM,MFwyhwhr40sb1wfndttkpu3fi5y61e
FDFUT09,3,STATEMENT OF FUTURE POS.,04/26/2005 10:47:50,04/26/2005 15:37:13,AMS,MANINTF,STDM,MFwyhwhr40sb1wfndttkpu3fi5y61e
FDFUT09,5,STATEMENT OF FUTURE POS.,04/26/2005 10:47:50,04/26/2005 15:37:13,AMS,MANINTF,STDM,MFwyhwhr40sb1wfndttkpu3fi5y61e
CLPAR03,1,PROMOTERS,09/27/1999 18:00:37,09/27/1999 18:46:21,AMS,MANINTF,STDM,MFkmv5e5ux763vaz286ootflig5p42
CLPAR03,2,PROMOTERS,09/27/1999 18:00:37,09/27/1999 18:46:21,AMS,MANINTF,STDM,MFkmv5e5ux763vaz286ootflig5p42
CLPAR03,3,PROMOTERS,09/27/1999 18:00:37,09/27/1999 18:46:21,AMS,MANINTF,STDM,MFkmv5e5ux763vaz286ootflig5p42
CLPAR03,4,PROMOTERS,09/27/1999 18:00:37,09/27/1999 18:46:21,AMS,MANINTF,STDM,MFkmv5e5ux763vaz286ootflig5p42
CLPAR04,1,ADMINISTRATORS,09/27/1999 18:00:37,09/27/1999 18:46:21,AMS,MANINTF,STDM,MF8ofnqxm7j77k90rxcgj84yhk8rk5
CLPAR04,2,ADMINISTRATORS,09/27/1999 18:00:37,09/27/1999 18:46:21,AMS,MANINTF,STDM,MF8ofnqxm7j77k90rxcgj84yhk8rk5
